activity_type,sum,count,score,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,disability,final_result,study_status,withdrawal_status,assessment_engagement_score,submission_timeliness,score_per_weight,module_engagement_rate,repeat_student,performance_by_registration,weighted_engagement,cumulative_score,engagement_consistency,learning_pace,engagement_dropoff,activity_diversity,improvement_rate,id_student,study_method_preference,kmeans_cluster
dataplus,59532,16680,87.66666666666667,M,Scotland,HE Qualification,40-50%,0-35,0.0,N,Pass,finished,didn't withdraw,98672.0,-62.16666666666666,55.11087369420703,1.3222281449893392,0.0,-1.7533333333333334,822266.6666666666,7414.583333333333,595.588887725591,0.8035714285714286,13.407185628742514,14.0,0.0419161676646706,599104,Interactive,2
forumng,1455,390,82.0,F,Wales,A Level or Equivalent,0-10%,0-35,0.0,N,Fail,finished,didn't withdraw,642.75,-0.2,22.873015873015877,0.1388358778625954,0.0,-1.4642857142857142,12855.0,1685.0,50.548117467292286,4.55,3.871794871794872,8.0,-0.4615384615384615,599108,Informational,4
forumng,35832,15751,87.37007874015748,M,South East Region,A Level or Equivalent,70-80%,0-35,0.0,N,Pass,finished,didn't withdraw,52474.811023622045,-2.5196850393700787,7.189523134331809,1.068248086730474,0.0,-0.8900369396540252,1243737.0078740155,5497.929133858268,274.2706554681774,1.7007874015748032,9.158730158730158,11.0,-0.0158730158730158,599109,Interactive,5
forumng,3120,1160,78.9,F,North Western Region,HE Qualification,60-70%,35-55,0.0,N,Pass,finished,didn't withdraw,1040.625,1.4,22.98245614035088,0.1666666666666666,0.0,-2.817857142857143,8533.125,3216.3,45.78153958844774,1.8125,1.7721518987341771,8.0,-0.3544303797468354,599132,Collaborative,4
externalquiz,9030,2556,35.5,M,South East Region,Lower Than A Level,30-40%,0-35,0.0,N,Fail,finished,didn't withdraw,12126.111111111111,-0.6666666666666666,2.039373263795706,0.6938681420009222,0.0,-2.21875,363783.3333333333,986.8333333333334,154.89943988919848,3.907407407407408,9.056603773584904,9.0,-0.2641509433962264,599134,Collaborative,0
homepage,2448,801,74.77777777777777,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0.0,N,Pass,finished,didn't withdraw,1413.4,-25.666666666666668,74.77777777777777,0.2257261410788381,0.0,-10.682539682539682,0.0,1767.6666666666667,45.70627567811269,1.4444444444444444,2.7954545454545454,5.0,-1.25,599144,Collaborative,1
externalquiz,16163,7280,66.0,M,South East Region,Lower Than A Level,60-70%,0-35,0.0,N,Pass,finished,didn't withdraw,52620.22222222222,-4.142857142857143,3.810007696853524,0.9829714772243509,0.0,-1.015384615384615,1503434.9206349207,2140.1428571428573,261.7677361140041,3.380952380952381,12.5,9.0,-0.6451612903225806,599146,Collaborative,0
forumng,16728,4744,77.875,F,Scotland,Lower Than A Level,70-80%,35-55,1.0,N,Fail,finished,didn't withdraw,73622.33333333333,0.5,26.20394736842105,0.9928774928774928,1.0,-0.9055232558139534,579775.875,2878.0,513.0396574738107,1.4305555555555556,23.366197183098592,9.0,-0.6619718309859155,599161,Collaborative,5
forumng,393,125,92.0,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0.0,N,Fail,finished,didn't withdraw,1160.0,-4.0,6.814814814814815,0.1833022388059701,0.0,-1.4838709677419355,14500.0,414.0,49.94979622438056,0.0,19.428571428571427,8.0,0.0,599168,Offline Content,3
forumng,17451,7700,80.61344537815125,M,Scotland,A Level or Equivalent,60-70%,0-35,0.0,Y,Pass,finished,didn't withdraw,16450.470588235294,2.310924369747899,7.187517458133185,0.5554784747723812,0.0,-1.7826839826839826,395088.0168067227,4890.218487394958,133.65092327449003,1.8571428571428568,3.6440677966101696,11.0,-0.1101694915254237,599169,Interactive,5
forumng,22752,7472,91.5,M,Wales,HE Qualification,90-100%,0-35,0.0,N,Distinction,finished,didn't withdraw,31873.46153846154,0.5769230769230769,8.176323960945622,0.8143675389139519,0.0,-1.1016474844599844,565804.8076923077,4969.365384615385,295.0831125562888,1.3173076923076923,10.0,10.0,-0.2621359223300971,599176,Collaborative,5
externalquiz,3703,2051,56.0,M,South Region,Lower Than A Level,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,3661.8888888888887,-3.4285714285714284,3.111275661487826,0.2252022137079608,0.0,-0.7671232876712328,104625.39682539682,1811.0,64.83314675042948,3.4761904761904763,3.3870967741935485,9.0,-0.2903225806451613,599177,Collaborative,4
dualpane,109212,21060,79.33333333333333,M,West Midlands Region,Lower Than A Level,10-20,0-35,0.0,N,Pass,finished,didn't withdraw,232627.0,-67.83333333333333,43.23706077872745,2.612227324913892,0.0,-1.2020202020202022,1938558.3333333333,6211.833333333333,1062.172099162002,0.903846153846154,23.64516129032258,13.0,-0.0193548387096774,599199,Interactive,2
forumng,25047,8811,93.45454545454544,F,Scotland,A Level or Equivalent,70-80%,0-35,1.0,N,Distinction,finished,didn't withdraw,93019.5,1.0,26.072567783094097,1.2163461538461535,1.0,-0.8573811509591326,845631.8181818182,4171.909090909091,461.46272467488393,1.6477272727272727,16.195402298850574,8.0,-0.0114942528735632,599202,Collaborative,5
externalquiz,180,57,48.0,M,East Midlands Region,Lower Than A Level,10-20,0-35,0.0,N,Fail,finished,didn't withdraw,205.125,0.0,4.363636363636363,0.0862068965517241,0.0,-0.75,2051.25,216.0,16.962142721787412,0.0,6.285714285714286,8.0,0.0,599206,Offline Content,3
forumng,22023,5022,69.0,F,Wales,Lower Than A Level,20-30%,35-55,0.0,Y,Pass,finished,didn't withdraw,66821.33333333333,2.111111111111111,22.31189083820663,1.1619183285849952,0.0,-1.0298507462686568,601392.0,2876.4444444444443,553.7270762749462,1.9259259259259256,22.3875,9.0,-0.6,599207,Collaborative,5
forumng,9480,1876,59.75,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0.0,N,Fail,finished,didn't withdraw,28984.0,2.75,2.4254563894523327,0.8810408921933085,0.0,-2.489583333333333,724600.0,1222.75,446.5215990985636,3.775,39.15384615384615,10.0,0.2564102564102564,599215,Offline Content,0
forumng,33165,10879,86.27272727272727,F,South West Region,HE Qualification,60-70%,35-55,0.0,N,Distinction,finished,didn't withdraw,164730.125,0.4545454545454545,24.015948963317385,1.40625,0.0,-1.3071625344352618,1497546.5909090908,3852.9545454545455,606.4104640110269,1.7159090909090908,20.17241379310345,8.0,-0.1494252873563218,599230,Collaborative,5
folder,32604,8532,83.25,M,South Region,A Level or Equivalent,50-60%,35-55,0.0,N,Pass,finished,didn't withdraw,26884.5,-85.58333333333333,50.88414055080722,0.8448383084577115,0.0,-1.4110169491525424,224037.5,6042.833333333333,326.0081405307353,1.0277777777777777,6.748251748251748,12.0,0.0209790209790209,599245,Interactive,5
homepage,3132,1197,50.69444444444444,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0.4166666666666667,N,Fail,finished,didn't withdraw,1173.25,1.5555555555555556,5.0655285034498005,0.1804979253112033,0.4166666666666667,-0.415528233151184,16617.083333333332,1748.4027777777778,52.1393041980186,1.3472222222222223,2.6338028169014085,10.0,0.0845070422535211,599263,Collaborative,4
homepage,197,76,59.0,F,London Region,Lower Than A Level,80-90%,0-35,0.0,N,Fail,finished,didn't withdraw,679.0,-8.0,59.0,0.1509578544061302,0.0,-1.6388888888888888,0.0,177.0,25.323901753086947,0.0,12.75,5.0,0.0,599267,Offline Content,3
externalquiz,146,42,62.5,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0.0,N,Withdrawn,unfinished,normal withdrawal,65.83333333333333,-1.5,7.954545454545454,0.0464376590330788,0.0,-1.0775862068965518,493.75,405.0,11.076866420471529,1.6666666666666667,2.4545454545454546,6.0,0.4545454545454545,599270,Offline Content,6
forumng,5978,1442,75.42857142857143,M,Scotland,A Level or Equivalent,90-100%,0-35,0.0,N,Fail,finished,didn't withdraw,4152.5,-1.0,6.273429951690821,0.4429460580912862,0.0,-5.387755102040816,58135.0,2157.428571428572,152.01593815960695,2.357142857142857,8.945454545454545,8.0,-0.3272727272727272,599275,Collaborative,4
forumng,17271,5157,94.11111111111111,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0.0,N,Distinction,finished,didn't withdraw,54039.42857142857,-46.55555555555556,94.11111111111111,1.1375222288085358,0.0,-3.48559670781893,0.0,3029.555555555556,351.7991021803934,1.4603174603174602,16.806451612903224,7.0,-0.2903225806451613,599276,Collaborative,1
forumng,3848,1672,78.0,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,2653.0,-40.75,78.0,0.2632731253420908,0.0,-3.7142857142857135,0.0,2227.375,41.17797923679565,1.3392857142857142,2.309090909090909,7.0,-0.1818181818181818,599278,Collaborative,1
glossary,9205,889,67.71428571428571,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,0.0,N,Pass,finished,didn't withdraw,10809.166666666666,-24.285714285714285,67.71428571428571,0.8147459727385377,0.0,-1.5047619047619047,0.0,1466.857142857143,407.90696671659697,0.4761904761904761,27.195121951219512,6.0,-0.8536585365853658,599282,Collaborative,1
dualpane,1836,530,60.0,M,Wales,Lower Than A Level,80-90%,0-35,0.0,N,Fail,finished,didn't withdraw,5776.7,2.5,2.799188640973631,0.3425373134328358,0.0,-2.142857142857143,127087.4,630.0,123.5090450555194,1.5,20.526315789473685,10.0,0.0,599284,Offline Content,4
dataplus,108408,17520,95.25,M,North Western Region,A Level or Equivalent,70-80%,0-35,0.0,N,Distinction,finished,didn't withdraw,157648.0,-27.0,58.70857075023741,2.24726368159204,0.0,-1.4653846153846155,1313733.3333333333,8629.833333333334,1111.145353016754,0.0611111111111111,20.43575418994413,15.0,-0.0055865921787709,599289,Interactive,2
forumng,12348,4878,85.77777777777777,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0.0,N,Pass,finished,didn't withdraw,46577.42857142857,3.0,30.3187134502924,0.7313432835820896,0.0,-1.453860640301318,331217.2698412698,2787.222222222222,286.6277793078817,1.8412698412698407,12.370967741935484,7.0,-1.0483870967741935,599292,Collaborative,5
homepage,958,504,59.71428571428572,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0.4285714285714285,N,Fail,finished,didn't withdraw,416.5238095238095,0.5714285714285714,7.008465608465609,0.084878316859674,0.4285714285714285,-5.321428571428571,4343.547619047619,1240.857142857143,18.435435252210446,0.8095238095238095,1.4878048780487805,10.0,-0.4146341463414634,599297,Collaborative,4
forumng,10467,2448,77.0,F,London Region,A Level or Equivalent,10-20,35-55,0.0,N,Pass,finished,didn't withdraw,11672.833333333334,-49.66666666666666,77.0,0.7426564495530011,0.0,-2.75,0.0,2139.6111111111118,173.31787243576576,1.5185185185185186,9.867924528301886,6.0,-0.5849056603773585,599306,Collaborative,1
externalquiz,4830,1918,77.28571428571429,M,South West Region,Lower Than A Level,20-30%,0-35,0.0,N,Pass,finished,didn't withdraw,4146.333333333333,-5.285714285714286,4.162822110488306,0.2937420178799489,0.0,-1.0587084148727983,118466.66666666669,2478.1428571428573,75.49257600756559,3.412698412698413,3.596774193548387,9.0,-0.1935483870967742,599314,Collaborative,4
dataplus,64776,13596,89.25,M,South Region,HE Qualification,70-80%,35-55,0.0,N,Distinction,finished,didn't withdraw,71222.85714285714,-73.66666666666667,55.207383665717,1.4386993603411515,0.0,-5.578125,593523.8095238095,7550.083333333333,550.5916314002664,0.8988095238095238,10.922155688622755,14.0,-0.0479041916167664,599315,Interactive,2
forumng,13008,2779,85.25641025641026,M,Scotland,A Level or Equivalent,50-60%,0-35,0.1794871794871795,N,Pass,finished,didn't withdraw,50332.51282051282,3.0,7.008078916801026,1.3752060153516292,0.1794871794871795,-2.1739704739704737,1239679.282051282,1642.974358974359,409.6718099928698,3.358974358974359,34.26315789473684,8.0,0.6842105263157895,599341,Informational,0
forumng,4830,1260,65.8,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0.0,N,Pass,finished,didn't withdraw,7183.9,-0.2,3.323088023088023,0.3687022900763358,0.0,-1.265384615384615,143678.0,1642.3,154.11842782716923,3.66,10.714285714285714,10.0,1.816326530612245,599355,Informational,0
dualpane,33111,8721,78.88888888888889,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0.0,N,Pass,finished,didn't withdraw,61903.46153846154,-30.0,40.24137385248496,1.0559701492537314,0.0,-1.3840155945419104,687816.2393162394,4670.555555555556,479.9361487703876,0.5470085470085471,15.370689655172416,13.0,-0.1551724137931034,599370,Interactive,2
forumng,3913,1183,87.14285714285714,F,East Anglian Region,Lower Than A Level,10-20,0-35,0.0,N,Pass,finished,didn't withdraw,3822.1666666666665,-31.857142857142858,87.14285714285714,0.3569604086845466,0.0,-2.420634920634921,0.0,1892.142857142857,98.42489192065948,1.5476190476190477,6.926829268292683,6.0,-0.4878048780487805,599385,Collaborative,1
forumng,48992,11512,77.86,M,South Region,Lower Than A Level,90-100%,0-35,0.0,N,Pass,finished,didn't withdraw,28574.94,-13.165,39.49668287811223,0.9911737031266872,0.0,-1.1737323943661973,261314.0,7709.975,343.0389731290413,0.75,5.597989949748744,12.0,-0.0050251256281407,599398,Collaborative,5
forumng,2216,1048,67.375,F,North Region,A Level or Equivalent,70-80%,0-35,0.0,N,Pass,finished,didn't withdraw,724.5,15.125,19.98793859649123,0.1291977611940298,0.0,-1.4036458333333337,7245.0,2228.5,22.196453313143063,2.375,1.0793650793650793,8.0,-0.6190476190476191,599402,Collaborative,4
forumng,6264,2079,92.77777777777776,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0.0,Y,Pass,finished,didn't withdraw,4884.285714285715,-44.22222222222222,92.77777777777776,0.3809523809523809,0.0,-2.6507936507936507,0.0,2973.8888888888887,88.14352560449795,1.0476190476190477,3.9516129032258074,7.0,0.1612903225806451,599410,Collaborative,1
forumng,42,26,75.0,F,London Region,Lower Than A Level,10-20,0-35,0.0,Y,Withdrawn,unfinished,normal withdrawal,37.285714285714285,-1.0,12.5,0.0223880597014925,0.0,-1.1538461538461535,186.42857142857144,300.0,5.656854249492381,0.0,2.0,7.0,0.0,599423,Offline Content,3
externalquiz,14049,4893,71.85714285714286,M,North Western Region,HE Qualification,10-20,0-35,0.0,N,Pass,finished,didn't withdraw,26424.0,-3.857142857142857,3.854198510492712,0.7689655172413794,0.0,-3.421768707482993,754971.4285714285,2559.5,200.04726615390712,3.0428571428571427,8.202898550724637,10.0,-0.0869565217391304,599425,Collaborative,0
forumng,1437,393,74.66666666666667,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0.0,N,Fail,finished,didn't withdraw,2523.1666666666665,14.333333333333334,3.2562542258282625,0.2967781908302354,0.0,-37.333333333333336,60556.0,714.0,66.12666099326086,6.277777777777778,11.411764705882351,6.0,-0.8235294117647058,599429,Offline Content,4
homepage,64,24,60.0,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0.0,N,Withdrawn,unfinished,late withdrawal,65.66666666666667,0.0,10.0,0.0398009950248756,0.0,-0.9090909090909092,328.3333333333333,210.0,13.603921003397025,0.0,7.2,6.0,0.0,599432,Offline Content,3
forumng,490,224,72.5,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0.0,N,Fail,finished,didn't withdraw,1175.0,4.0,7.978070175438596,0.1305970149253731,0.0,-1.2719298245614037,13512.5,544.0,42.16451296820769,2.571428571428572,8.307692307692308,7.0,-0.0769230769230769,599434,Offline Content,4
dataplus,35916,9900,81.41666666666667,F,Scotland,HE Qualification,40-50%,0-35,0.0,N,Pass,finished,didn't withdraw,28942.214285714286,-35.0,52.16987179487179,0.7977078891257996,0.0,-2.626344086021505,241185.11904761905,6899.75,286.98878825681595,0.1130952380952381,5.119760479041916,14.0,0.0,599445,Interactive,2
homepage,45,22,74.0,F,South Region,A Level or Equivalent,90-100%,35-55,0.0,N,Fail,finished,didn't withdraw,67.5,-3.0,74.0,0.043103448275862,0.0,-1.761904761904762,0.0,185.0,4.5,0.0,3.6666666666666665,4.0,0.0,599448,Offline Content,3
forumng,7108,1944,69.73958333333333,M,North Region,HE Qualification,10-20,0-35,0.5833333333333334,N,Pass,finished,didn't withdraw,3337.125,2.4166666666666665,6.203445389743853,0.2757211849673565,0.5833333333333334,-2.93459145021645,64095.833333333336,3622.3333333333335,105.95430163560006,1.53125,3.926315789473685,11.0,-0.4421052631578947,599452,Collaborative,5
forumng,3353,1344,69.28571428571429,M,South West Region,Lower Than A Level,20-30%,0-35,1.0,N,Pass,finished,didn't withdraw,3196.428571428572,-46.85714285714285,69.28571428571429,0.2839359810314167,1.0,-1.0997732426303857,0.0,1764.857142857143,72.07316884019093,1.7142857142857142,4.645833333333333,7.0,-0.8125,599467,Collaborative,1
dataplus,72972,14328,69.91666666666667,M,North Western Region,Lower Than A Level,80-90%,0-35,0.0,N,Pass,finished,didn't withdraw,104307.78571428572,-68.41666666666667,46.83084045584045,1.620735607675906,0.0,-1.2485119047619049,869231.5476190476,5945.25,757.6387150769187,0.9047619047619048,17.11377245508982,14.0,-0.1736526946107784,599468,Interactive,2
dualpane,8884,1636,74.0,F,North Region,A Level or Equivalent,10-20,35-55,0.0,N,Pass,finished,didn't withdraw,23767.7,5.5,3.020283975659229,0.8287313432835821,0.0,-2.1764705882352944,594192.5,1517.25,327.7893163259534,3.15,27.871794871794872,10.0,0.1025641025641025,599478,Offline Content,0
forumng,2204,536,70.0,M,North Region,A Level or Equivalent,10-20,35-55,0.0,N,Pass,finished,didn't withdraw,1470.7777777777778,6.75,2.876267748478702,0.228441127694859,0.0,-2.2580645161290325,36769.444444444445,1299.25,65.03234848293846,3.5,5.171428571428572,9.0,0.0571428571428571,599479,Offline Content,4
forumng,23968,7552,77.625,M,South Region,HE Qualification,80-90%,35-55,0.0,N,Fail,finished,didn't withdraw,54460.375,1.875,8.88227657004831,1.392193308550186,0.0,-2.5875,680754.6875,2530.75,272.8809264129686,2.90625,12.984126984126984,8.0,-0.1269841269841269,599491,Collaborative,0
forumng,17677,5038,81.0909090909091,F,South West Region,A Level or Equivalent,50-60%,35-55,0.0,N,Distinction,finished,didn't withdraw,31029.125,-1.2727272727272727,22.04385964912281,0.858440170940171,0.0,-0.5792207792207792,282082.95454545453,3610.0,311.9157642145028,1.5227272727272727,11.367816091954024,8.0,0.1724137931034483,599495,Collaborative,5
forumng,1602,504,77.44444444444444,M,South West Region,A Level or Equivalent,20-30%,0-35,0.0,N,Pass,finished,didn't withdraw,919.2,2.555555555555556,77.44444444444444,0.1363984674329502,0.0,-3.687830687830688,0.0,1800.5555555555557,38.03670476120282,-1.288888888888889,2.4318181818181817,5.0,-0.5681818181818182,599529,Collaborative,1
forumng,3388,802,79.38235294117646,M,Scotland,Lower Than A Level,10-20,0-35,0.0,N,Fail,finished,didn't withdraw,6151.529411764706,0.4117647058823529,6.348506542576463,0.3759239560071257,0.0,-1.14395197206684,143957.5294117647,1284.764705882353,129.9325891312879,3.0588235294117645,13.454545454545457,9.0,1.181818181818182,599542,Offline Content,0
forumng,8608,2316,72.75,F,South Region,HE Qualification,70-80%,35-55,0.0,N,Pass,finished,didn't withdraw,28314.555555555555,0.5,3.056288032454361,0.992162286768096,0.0,-0.568359375,707863.8888888889,1362.75,240.08686258790087,3.583333333333333,20.82857142857143,9.0,-1.0857142857142856,599554,Offline Content,0
