id_student,code_module,code_presentation,activity_type,sum,count,assessment_type,date,weight,date_submitted,is_banked,score,date_registration,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,module_presentation_length,study_status,withdrawal_status,assessment_engagement_score,submission_timeliness,score_per_weight,module_engagement_rate,repeat_student,performance_by_registration,banked_assessment_ratio,time_since_registration,weighted_engagement,cumulative_score,engagement_consistency,learning_pace,engagement_dropoff,activity_diversity,improvement_rate,study_method_preference
603038,BBB,2013J,forumng,2889,1395,TMA,100.66666666666667,9.0,101.55555555555556,0,79.0,-53.0,F,Wales,HE Qualification,10-20,35-55,0.0,120.0,N,Pass,268.0,finished,didn't withdraw,1140.5714285714287,0.8888888888888888,21.06530214424951,0.1711087420042644,0.0,-1.5192307692307694,0.0,153.66666666666666,10265.142857142857,2528.8888888888887,23.433404019969736,1.746031746031746,1.1774193548387097,7.0,0.14516129032258066,Collaborative
603044,GGG,2013J,forumng,8442,2223,CMA,192.44444444444446,0.0,161.55555555555554,0,83.88888888888889,-25.0,F,London Region,Lower Than A Level,40-50%,35-55,0.0,30.0,N,Pass,261.0,finished,didn't withdraw,7940.428571428572,-30.88888888888889,83.88888888888889,0.5134099616858238,0.0,-3.4953703703703707,0.0,217.44444444444446,0.0,2708.3333333333335,116.11951573910336,1.1111111111111112,5.080645161290323,7.0,-0.24193548387096775,Collaborative
603049,DDD,2013J,forumng,9444,3725,TMA,112.28260869565217,23.391304347826086,114.23913043478261,0,77.91304347826087,-29.695652173913043,M,Scotland,HE Qualification,30-40%,0-35,0.0,60.0,N,Pass,264.6521739130435,finished,didn't withdraw,7761.945652173913,1.9565217391304348,6.687964685442179,0.38873438126042303,0.0,-2.8497584541062806,0.0,141.97826086956522,220293.52173913043,3423.217391304348,109.52870412905106,2.402173913043478,3.6593406593406597,11.0,-0.021978021978021983,Resource-Based
603055,BBB,2014J,forumng,1560,710,TMA,107.2,20.0,107.2,0,73.4,-38.0,F,Wales,A Level or Equivalent,50-60%,35-55,0.0,60.0,N,Pass,262.0,finished,didn't withdraw,1656.2857142857142,0.0,22.54935064935065,0.17011995637949837,0.0,-1.983783783783784,0.0,145.2,33125.71428571428,1331.6,45.58075297772961,5.285714285714286,3.6470588235294117,7.0,-0.7647058823529411,Informational
603058,GGG,2013J,forumng,2864,888,CMA,208.875,0.0,165.625,0,76.875,-29.0,F,South East Region,Lower Than A Level,70-80%,0-35,0.0,30.0,N,Pass,261.0,finished,didn't withdraw,1331.142857142857,-43.25,76.875,0.1959496442255063,0.0,-2.7455357142857144,0.0,237.875,0.0,2215.0,56.29643249521511,1.4821428571428572,3.0727272727272728,7.0,-0.5454545454545454,Collaborative
603059,FFF,2013J,dualpane,26856,7464,CMA,176.5,8.333333333333334,87.91666666666667,0,90.66666666666667,-27.0,M,Ireland,Lower Than A Level,0-10%,0-35,0.0,120.0,N,Distinction,268.0,finished,didn't withdraw,19559.384615384617,-88.58333333333333,56.65372744539411,0.6423650975889782,0.0,-3.4871794871794872,0.0,203.5,162994.87179487178,7131.166666666667,288.1542184282834,0.9166666666666666,6.658064516129032,13.0,-0.12903225806451613,Interactive
603061,BBB,2014B,forumng,456,200,CMA,45.25,6.25,44.0,0,87.25,-103.0,F,Ireland,Lower Than A Level,50-60%,35-55,0.0,60.0,N,Withdrawn,234.0,unfinished,late withdrawal,160.71428571428572,-1.25,29.12719298245614,0.0695970695970696,0.0,-0.8553921568627451,0.0,148.25,1004.4642857142857,1278.25,12.168134288521475,-0.35714285714285715,1.1111111111111112,7.0,-1.0,Offline Content
603064,GGG,2014B,forumng,14355,4500,CMA,186.22222222222223,0.0,141.22222222222223,0,83.33333333333333,-100.0,F,East Midlands Region,Lower Than A Level,10-20,35-55,0.0,30.0,Y,Fail,241.0,finished,didn't withdraw,19913.714285714286,-45.0,83.33333333333333,0.945465323058684,0.0,-0.8417508417508418,0.0,286.22222222222223,0.0,2691.6666666666665,137.7172017206623,0.873015873015873,6.709677419354839,7.0,-0.4032258064516129,Collaborative
603108,EEE,2014J,forumng,6368,1560,TMA,99.5,25.0,92.5,0,81.75,-80.0,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0.0,120.0,N,Pass,269.0,finished,didn't withdraw,17596.11111111111,-7.0,3.2936105476673427,0.6575795125981,0.0,-1.0348101265822784,0.0,179.5,439902.77777777775,1513.25,240.80789946437483,3.7222222222222223,22.571428571428573,9.0,0.0,Offline Content
603111,FFF,2014B,dualpane,39955,9949,CMA,158.44554455445544,8.415841584158416,108.5049504950495,0,68.22772277227723,-24.425742574257427,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0.7623762376237624,120.0,N,Pass,247.41584158415841,finished,didn't withdraw,27217.158415841583,-49.94059405940594,39.67810498998618,0.8050893186178716,0.7623762376237624,-2.928828597145429,0.27722772277227725,182.87128712871288,238501.11386138614,7087.381188118812,318.1843131041525,-0.698019801980198,6.08955223880597,14.0,-0.04975124378109453,Interactive
603112,BBB,2014B,forumng,1920,864,TMA,113.5,10.0,119.875,0,87.25,-53.0,F,South Region,Lower Than A Level,50-60%,0-35,0.0,120.0,N,Pass,234.0,finished,didn't withdraw,630.4285714285714,6.375,21.532894736842106,0.1465201465201465,0.0,-1.6778846153846154,0.0,166.5,6304.285714285715,2503.25,17.01946937076293,2.5892857142857144,0.9818181818181818,7.0,-0.45454545454545453,Collaborative
603113,BBB,2014J,glossary,3350,1015,TMA,107.2,20.0,106.6,0,65.0,-65.0,F,South East Region,A Level or Equivalent,10-20,0-35,1.0,60.0,Y,Pass,262.0,finished,didn't withdraw,8157.714285714285,-0.6,3.0696248196248193,0.3653217011995638,1.0,-1.015625,0.0,172.2,163154.2857142857,1126.6,151.22121922156677,5.171428571428572,12.911764705882353,7.0,2.7941176470588234,Informational
603121,BBB,2014J,homepage,34,20,TMA,54.0,10.0,61.0,0,58.0,-11.0,F,Ireland,Lower Than A Level,0-10%,35-55,0.0,60.0,N,Fail,262.0,finished,didn't withdraw,37.4,7.0,5.2727272727272725,0.025954198473282442,0.0,-5.8,0.0,65.0,374.0,174.0,5.167204273105526,0.0,3.0,5.0,0.0,Offline Content
603123,BBB,2013J,forumng,1048,464,TMA,111.75,10.0,114.5,0,80.25,-36.0,F,South East Region,A Level or Equivalent,90-100%,0-35,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,312.14285714285717,2.75,20.893640350877195,0.06982942430703624,0.0,-2.292857142857143,0.0,147.75,3121.4285714285716,2307.625,21.565725572781442,2.6964285714285716,1.0545454545454545,7.0,-0.4,Collaborative
603129,CCC,2014J,forumng,2044,720,CMA,110.75,6.25,114.0,0,82.25,-63.0,M,South Region,A Level or Equivalent,50-60%,0-35,0.0,60.0,N,Pass,269.0,finished,didn't withdraw,3396.285714285714,3.25,13.149305555555555,0.27137546468401486,0.0,-1.3266129032258063,0.0,173.75,21226.785714285714,1181.75,107.44576581975018,7.071428571428571,11.703703703703704,7.0,1.0740740740740742,Offline Content
603148,FFF,2013J,homepage,173,71,TMA,19.0,12.5,19.0,0,68.0,-53.0,M,London Region,Lower Than A Level,10-20,0-35,0.0,120.0,N,Withdrawn,268.0,unfinished,normal withdrawal,412.25,0.0,5.037037037037037,0.08069029850746269,0.0,-1.3076923076923077,0.0,72.0,5153.125,306.0,28.06083951498448,0.0,10.428571428571429,8.0,0.0,Offline Content
603155,FFF,2013J,dataplus,37548,11532,CMA,176.5,8.333333333333334,109.41666666666667,0,70.91666666666667,-38.0,M,Scotland,Lower Than A Level,40-50%,0-35,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,41425.846153846156,-67.08333333333333,42.824311490978154,0.898105625717566,0.0,-1.9166666666666667,0.0,214.5,345215.3846153846,5571.583333333333,368.7511376102232,0.9358974358974359,7.664516129032257,13.0,-0.025806451612903222,Interactive
603163,FFF,2014B,folder,25776,5964,CMA,171.0,8.333333333333334,141.58333333333334,0,81.58333333333333,-89.0,M,Ireland,Lower Than A Level,0-10%,0-35,0.0,60.0,N,Pass,241.0,finished,didn't withdraw,16297.0,-29.416666666666668,50.19088319088319,0.8102602791399472,0.0,-0.9270833333333334,0.0,260.0,135808.33333333334,5439.0,282.89013028984584,1.0151515151515151,6.259541984732825,11.0,-0.11450381679389313,Interactive
603164,GGG,2013J,forumng,9009,2250,CMA,192.44444444444446,0.0,173.88888888888889,0,85.44444444444444,-42.0,F,London Region,A Level or Equivalent,60-70%,35-55,0.0,30.0,N,Pass,261.0,finished,didn't withdraw,11077.333333333334,-18.555555555555557,85.44444444444444,0.6392081736909323,0.0,-2.084010840108401,0.0,234.44444444444446,0.0,2385.5,164.8228036522058,-0.5925925925925926,8.79245283018868,6.0,-0.849056603773585,Collaborative
603165,BBB,2013J,forumng,9290,3900,CMA,111.4,8.2,113.0,0,94.5,-35.0,F,Wales,HE Qualification,40-50%,35-55,0.0,60.0,N,Distinction,268.0,finished,didn't withdraw,19911.5,1.6,28.311403508771928,0.43330223880597013,0.0,-2.7794117647058827,0.0,146.4,163274.3,3839.5,187.16231194516226,1.425,7.151898734177214,8.0,-0.12658227848101267,Collaborative
603170,FFF,2013J,dualpane,33228,7836,CMA,176.5,8.333333333333334,122.25,0,89.16666666666667,-52.0,M,London Region,Lower Than A Level,40-50%,0-35,0.0,90.0,N,Distinction,268.0,finished,didn't withdraw,23123.714285714286,-54.25,52.835944919278255,0.7380063965884861,0.0,-1.7483660130718957,0.0,228.5,192697.61904761905,7527.833333333333,305.67781055639716,0.6488095238095238,5.8982035928143715,14.0,0.04790419161676648,Interactive
603179,CCC,2014J,forumng,6608,1642,TMA,100.42857142857143,15.857142857142858,102.0,0,65.85714285714286,-20.0,M,South East Region,Lower Than A Level,40-50%,35-55,1.4285714285714286,60.0,N,Pass,269.0,finished,didn't withdraw,5174.761904761905,1.5714285714285714,6.78039394168462,0.3899215200330442,1.0,-3.466165413533835,0.0,120.42857142857143,101201.57142857143,2104.1428571428573,136.51481204180752,2.3015873015873014,7.790322580645161,10.0,-0.11290322580645161,Collaborative
603199,FFF,2013J,dualpane,26691,6538,CMA,158.0,7.142857142857143,50.142857142857146,0,62.857142857142854,-25.0,M,North Western Region,Lower Than A Level,70-80%,35-55,0.0,90.0,N,Withdrawn,268.0,unfinished,late withdrawal,62526.63636363636,-107.85714285714286,40.22283272283272,1.2934192672998643,0.0,-2.619047619047619,0.0,183.0,446618.83116883115,2461.0,404.3401352525824,1.0649350649350648,14.61842105263158,11.0,-0.05263157894736842,Interactive
603200,BBB,2014J,homepage,1825,750,TMA,107.2,20.0,107.2,0,59.8,-85.0,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0.0,60.0,N,Pass,262.0,finished,didn't withdraw,4473.5,0.0,3.11998556998557,0.23218829516539438,0.0,-0.7119047619047619,0.0,192.2,89470.0,900.1,97.77598722672617,6.066666666666666,9.310344827586205,6.0,2.310344827586207,Informational
603210,BBB,2013J,forumng,8789,2310,TMA,120.18181818181819,9.090909090909092,121.0909090909091,0,85.72727272727273,-4.0,F,Scotland,A Level or Equivalent,0-10%,35-55,0.0,120.0,N,Pass,268.0,finished,didn't withdraw,6027.571428571428,0.9090909090909091,24.759170653907496,0.4259061833688699,0.0,-28.575757575757578,0.0,124.18181818181819,54796.103896103894,3366.3636363636365,123.89763540984299,1.974025974025974,5.0394736842105265,7.0,-0.19736842105263158,Collaborative
603216,FFF,2013J,forumng,478,216,TMA,33.0,12.5,33.0,0,51.0,-28.0,M,North Region,A Level or Equivalent,50-60%,0-35,0.0,120.0,N,Fail,268.0,finished,didn't withdraw,618.0,0.0,3.7777777777777777,0.09908789386401326,0.0,-1.8888888888888888,0.0,61.0,7725.0,496.0,30.67135514032255,1.5555555555555556,5.294117647058823,9.0,-2.7058823529411766,Offline Content
603220,FFF,2013J,forumng,213,98,TMA,19.0,12.5,15.0,0,74.0,-52.0,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0.0,120.0,N,Fail,268.0,finished,didn't withdraw,365.9,-4.0,5.481481481481482,0.0794776119402985,0.0,-1.4509803921568627,0.0,71.0,4573.75,407.0,22.720768766336523,0.0,7.444444444444445,10.0,0.0,Offline Content
603222,EEE,2013J,forumng,3824,822,TMA,78.25,20.125,80.8125,0,75.3125,-81.75,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0.0,60.0,N,Pass,261.25,finished,didn't withdraw,3859.1666666666665,2.5625,4.549721095334686,0.300120249375529,0.0,-1.3360294117647058,0.0,160.0,95276.66666666667,1643.0625,123.54469142841326,3.0416666666666665,9.382978723404255,9.0,0.8936170212765958,Resource-Based
603224,DDD,2014J,externalquiz,24575,7160,TMA,76.0,15.0,72.6,0,94.4,-35.0,F,South Region,A Level or Equivalent,90-100%,35-55,0.0,60.0,N,Pass,262.0,finished,didn't withdraw,192938.88888888888,-3.4,8.082983682983683,2.0843935538592024,0.0,-2.776470588235294,0.0,111.0,2894083.3333333335,2171.4,755.9445392782769,2.8666666666666667,53.20454545454545,9.0,-0.18181818181818182,Informational
603230,GGG,2013J,forumng,2674,735,CMA,182.0,0.0,139.28571428571428,0,84.28571428571429,-37.0,F,South Region,A Level or Equivalent,10-20,0-35,0.0,30.0,N,Pass,261.0,finished,didn't withdraw,1213.5714285714287,-42.714285714285715,84.28571428571429,0.20908593322386426,0.0,-2.3412698412698414,0.0,219.0,0.0,2127.1428571428573,51.693407058669806,1.6734693877551021,3.2708333333333335,7.0,-0.3125,Collaborative
603231,FFF,2013J,dataplus,71376,14628,CMA,176.5,8.333333333333334,120.75,0,83.58333333333333,-45.0,M,Scotland,HE Qualification,60-70%,0-35,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,108636.93333333333,-55.75,51.713081671415004,1.4796019900497515,0.0,-1.8996212121212122,0.0,221.5,905307.7777777778,7569.833333333333,731.8755152567973,0.7222222222222222,15.536312849162009,15.0,0.05586592178770949,Interactive
603260,FFF,2013J,dualpane,1260,324,TMA,33.0,12.5,31.5,0,80.0,-50.0,F,South West Region,Lower Than A Level,90-100%,0-35,0.0,60.0,N,Withdrawn,268.0,unfinished,late withdrawal,1616.5454545454545,-1.5,5.9259259259259265,0.21370420624151967,0.0,-1.63265306122449,0.0,83.0,20206.81818181818,926.0,74.37241028268085,1.3181818181818181,12.095238095238095,11.0,-1.1428571428571428,Offline Content
603265,BBB,2013J,forumng,755,315,TMA,62.4,8.6,63.8,0,72.2,-28.0,F,Scotland,A Level or Equivalent,50-60%,0-35,0.0,60.0,N,Fail,268.0,finished,didn't withdraw,302.7142857142857,1.4,18.082456140350875,0.08049040511727079,0.0,-2.674074074074074,0.0,90.4,2603.342857142857,1296.4,19.888343784422947,1.1428571428571428,1.6764705882352942,7.0,0.35294117647058826,Informational
603270,BBB,2013J,forumng,9240,3980,CMA,115.6,8.2,120.0,0,79.5,-52.0,F,South West Region,A Level or Equivalent,10-20,0-35,0.0,60.0,N,Fail,268.0,finished,didn't withdraw,8518.125,4.4,27.282456140350877,0.43097014925373134,0.0,-1.5588235294117647,0.0,167.6,69848.625,3269.8,102.12923061903209,2.275,4.177215189873418,8.0,-0.5063291139240507,Collaborative
603287,BBB,2013J,forumng,2002,759,TMA,120.18181818181819,9.090909090909092,120.0909090909091,0,78.63636363636364,-46.0,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,535.7142857142857,-0.09090909090909091,23.5207336523126,0.09701492537313433,0.0,-1.7474747474747474,0.0,166.1818181818182,4870.12987012987,3101.2727272727275,29.625735611564412,1.948051948051948,0.9605263157894738,7.0,-0.43421052631578944,Collaborative
603300,FFF,2013J,dataplus,65256,15156,CMA,176.5,8.333333333333334,115.41666666666667,0,81.08333333333333,-22.0,M,North Region,A Level or Equivalent,10-20,0-35,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,97595.5,-61.083333333333336,48.50083095916429,1.449360341151386,0.0,-3.8611111111111107,0.0,198.5,813295.8333333334,6855.416666666667,719.228400352347,0.7678571428571429,16.682634730538922,14.0,-0.11377245508982035,Interactive
603302,DDD,2014B,forumng,10332,4806,TMA,81.925,22.7,79.9,0,80.975,-59.5,M,South West Region,A Level or Equivalent,20-30%,0-35,0.625,112.125,Y,Distinction,250.6,finished,didn't withdraw,14393.2875,-2.025,7.709519408424112,0.5202640882122607,0.625,-1.665336344080448,0.125,141.425,402799.0,3268.275,141.22180238318174,2.6875,6.139240506329114,11.0,-0.08860759493670886,Collaborative
603303,DDD,2014J,externalquiz,7080,3444,TMA,95.83333333333333,16.666666666666668,95.83333333333333,0,64.83333333333333,-30.0,M,North Region,A Level or Equivalent,10-20,0-35,0.0,120.0,N,Distinction,262.0,finished,didn't withdraw,13567.777777777777,0.0,5.407342657342657,0.5004240882103477,0.0,-2.235632183908046,0.0,125.83333333333333,226129.62962962964,1786.0,114.72899432299046,3.240740740740741,5.132075471698113,9.0,0.16981132075471697,Collaborative
603309,EEE,2013J,dualpane,8952,2228,TMA,96.0,25.0,100.5,0,83.75,-51.0,M,South West Region,A Level or Equivalent,80-90%,0-35,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,28190.6,4.5,3.4295131845841786,0.8350746268656717,0.0,-1.675,0.0,147.0,704765.0,1721.0,318.37884222964186,3.525,25.41025641025641,10.0,-0.3333333333333333,Offline Content
603319,FFF,2014B,forumng,1224,384,TMA,38.0,12.5,37.0,0,71.0,-151.0,M,North Region,HE Qualification,10-20,0-35,0.0,60.0,N,Withdrawn,241.0,unfinished,late withdrawal,2118.6,-1.0,5.2592592592592595,0.25394190871369293,0.0,-0.47333333333333333,0.0,189.0,26482.5,751.0,63.572254788920056,1.4,8.0,10.0,-1.1578947368421053,Offline Content
603325,DDD,2013J,forumng,15559,5712,TMA,132.99099099099098,21.18918918918919,131.43243243243242,0,93.38738738738739,-85.10810810810811,F,South East Region,A Level or Equivalent,30-40%,0-35,0.0,60.0,Y,Distinction,264.4594594594595,finished,didn't withdraw,13220.585585585586,-1.5585585585585586,8.184014786986246,0.5269531805873301,0.0,-1.2866901730538094,0.0,218.0990990990991,230614.98198198198,5200.279279279279,212.31001662979335,1.945945945945946,8.8,11.0,-0.11818181818181818,Interactive
603327,FFF,2013J,dualpane,38076,8832,CMA,176.5,8.333333333333334,158.25,0,74.5,-36.0,M,Scotland,A Level or Equivalent,90-100%,0-35,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,31716.615384615383,-18.25,42.62678062678062,0.9107347876004592,0.0,-2.1285714285714286,0.0,212.5,264305.1282051282,5833.0,355.7444087645591,0.9551282051282052,7.754838709677419,13.0,0.08387096774193549,Interactive
603328,GGG,2013J,forumng,4432,912,CMA,187.875,0.0,164.875,0,72.125,-35.0,F,London Region,Lower Than A Level,10-20,35-55,0.0,30.0,N,Pass,261.0,finished,didn't withdraw,2906.8333333333335,-23.0,72.125,0.3537675606641124,0.0,-2.121323529411765,0.0,222.875,0.0,1785.125,89.69293559158079,0.7083333333333334,4.8936170212765955,6.0,-0.6382978723404256,Collaborative
603341,FFF,2013J,folder,12816,3972,CMA,176.5,8.333333333333334,167.58333333333334,0,72.66666666666667,-42.0,M,North Region,Lower Than A Level,10-20,0-35,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,4981.454545454545,-8.916666666666666,48.21272554605888,0.36227951153324284,0.0,-1.7723577235772356,0.0,218.5,41512.121212121216,4867.333333333333,144.21704669679613,-0.16666666666666666,3.9236641221374047,11.0,-0.4351145038167939,Collaborative
603365,GGG,2013J,homepage,19,16,TMA,61.0,0.0,96.0,0,80.0,-24.0,M,North Region,Lower Than A Level,10-20,0-35,0.0,30.0,N,Fail,261.0,finished,didn't withdraw,28.75,35.0,80.0,0.018199233716475097,0.0,-3.4782608695652173,0.0,85.0,0.0,200.0,3.8622100754188224,0.0,2.6666666666666665,4.0,0.0,Offline Content
603389,FFF,2013J,dataplus,38268,8988,CMA,176.5,8.333333333333334,117.41666666666667,0,82.91666666666667,-52.0,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,40013.92857142857,-59.083333333333336,50.89802943969611,0.8499466950959489,0.0,-1.6258169934640523,0.0,228.5,333449.40476190473,7006.5,458.54759177912257,0.8809523809523809,10.598802395209582,14.0,0.041916167664670656,Interactive
603398,BBB,2013J,forumng,5103,1737,TMA,100.66666666666667,9.0,103.11111111111111,0,84.22222222222223,-30.0,F,Scotland,Lower Than A Level,40-50%,35-55,0.0,60.0,N,Pass,268.0,finished,didn't withdraw,3708.625,2.4444444444444446,23.42982456140351,0.2644589552238806,0.0,-2.9042145593869733,0.0,130.66666666666666,33377.625,3089.4444444444443,95.22766456545888,1.5277777777777777,4.211267605633803,8.0,-0.23943661971830985,Collaborative
603406,DDD,2014J,externalquiz,3546,1908,TMA,95.83333333333333,16.666666666666668,95.16666666666667,0,64.83333333333333,-30.0,M,North Western Region,Lower Than A Level,20-30%,0-35,0.0,60.0,N,Pass,262.0,finished,didn't withdraw,4136.333333333333,-0.6666666666666666,5.752136752136753,0.2506361323155217,0.0,-2.235632183908046,0.0,125.83333333333333,68938.88888888889,1816.8333333333333,68.30619187933553,3.314814814814815,4.320754716981132,9.0,-1.0188679245283019,Collaborative
603410,DDD,2013J,externalquiz,4580,1708,TMA,72.25,15.0,71.75,0,73.5,-50.0,M,London Region,A Level or Equivalent,20-30%,0-35,0.0,60.0,N,Fail,261.0,finished,didn't withdraw,8767.3,-0.5,4.785733785733785,0.4386973180076629,0.0,-1.5,0.0,122.25,131509.5,1500.25,106.36487756532782,2.475,6.82051282051282,10.0,0.3076923076923077,Offline Content
603423,FFF,2013J,homepage,1148,388,TMA,33.45454545454545,12.5,33.54545454545455,0,67.0,-58.81818181818182,M,North Region,A Level or Equivalent,0-10%,35-55,0.09090909090909091,60.0,N,Withdrawn,268.09090909090907,unfinished,late withdrawal,1727.0,0.09090909090909091,4.962962962962963,0.1947070157828633,0.09090909090909091,-1.2847612270312856,0.09090909090909091,92.27272727272727,21587.5,769.0,57.15445769694638,-1.2727272727272727,6.238095238095238,10.0,0.2857142857142857,Offline Content
